CustomerID,Frequency,LastPurchase,Monetary,Recency,Segment
CUST03317,1,2022-04-13,70,993,Low Value
CUST03318,4,2024-01-24,3105,342,Medium Value
CUST03319,2,2024-02-19,80,316,Low Value
CUST03320,4,2024-05-30,4475,215,Medium Value
CUST03321,8,2024-07-20,2135,164,Medium Value
CUST03323,8,2023-09-15,3680,473,High Value
CUST03324,4,2023-10-27,6790,431,Medium Value
CUST03325,3,2024-07-07,975,177,Medium Value
CUST03326,2,2024-05-15,550,230,Low Value
CUST03327,4,2024-06-21,820,193,Medium Value
CUST03328,1,2024-04-29,60,246,Low Value
CUST03329,5,2024-04-26,5560,249,High Value
CUST03330,2,2024-09-15,910,107,Low Value
CUST03331,3,2023-07-23,1210,527,Medium Value
CUST03332,2,2024-04-18,280,257,Low Value
CUST03333,2,2023-07-20,3700,530,Medium Value
CUST03334,5,2024-08-18,2065,135,Medium Value
CUST03335,3,2023-12-03,2350,394,Medium Value
CUST03336,6,2024-06-23,2650,191,Medium Value
CUST03337,4,2023-07-25,770,525,Medium Value
CUST03338,8,2024-01-04,4770,362,High Value
CUST03339,4,2024-07-21,370,163,Medium Value
CUST03340,5,2024-12-04,545,27,Medium Value
CUST03341,4,2024-09-16,2800,106,Medium Value
CUST03342,3,2024-12-26,465,5,Medium Value
CUST03343,2,2023-12-16,2200,381,Medium Value
CUST03344,3,2024-07-19,2875,165,Medium Value
CUST03345,3,2024-10-23,930,69,Medium Value
CUST03346,2,2024-02-23,145,312,Low Value
CUST03347,4,2024-05-17,470,228,Medium Value
CUST03348,2,2024-05-29,670,216,Low Value
CUST03349,2,2023-08-15,250,504,Low Value
CUST03350,7,2024-01-23,7250,343,High Value
CUST03351,2,2024-10-23,660,69,Low Value
CUST03352,5,2024-09-19,3395,103,High Value
CUST03353,8,2024-08-31,7620,122,High Value
CUST03354,1,2024-01-06,320,360,Low Value
CUST03355,5,2024-11-21,1405,40,Medium Value
CUST03356,2,2023-03-28,720,644,Low Value
CUST03357,3,2023-01-17,905,714,Medium Value
CUST03358,4,2024-12-08,1115,23,Medium Value
CUST03360,2,2023-07-06,4050,544,Medium Value
CUST03361,8,2024-05-27,1160,218,Medium Value
CUST03362,2,2024-01-08,420,358,Low Value
CUST03363,3,2024-12-20,1940,11,Medium Value
CUST03364,2,2024-12-08,2435,23,Medium Value
CUST03365,4,2023-02-28,4710,672,Medium Value
CUST03366,3,2023-08-02,2620,517,Medium Value
CUST03367,3,2024-09-08,535,114,Medium Value
CUST03369,3,2023-11-10,555,417,Medium Value
CUST03370,4,2024-10-18,2190,74,Medium Value
CUST03371,2,2022-12-28,470,734,Low Value
CUST03372,1,2024-11-16,200,45,Low Value
CUST03373,3,2024-05-08,665,237,Medium Value
CUST03374,2,2024-01-08,1080,358,Low Value
CUST03375,2,2024-07-27,330,157,Low Value
CUST03376,2,2024-03-10,375,296,Low Value
CUST03377,4,2023-06-24,2100,556,Medium Value
CUST03378,3,2024-12-31,410,0,Medium Value
CUST03379,3,2023-03-26,1800,646,Medium Value
CUST03381,1,2024-02-27,550,308,Low Value
CUST03382,4,2024-08-05,1025,148,Medium Value
CUST03383,3,2024-05-27,810,218,Medium Value
CUST03385,5,2024-12-28,5910,3,High Value
CUST03386,4,2024-12-05,2000,26,Medium Value
CUST03387,5,2024-09-10,2775,112,High Value
CUST03388,3,2024-08-28,695,125,Medium Value
CUST03389,2,2023-08-20,420,499,Low Value
CUST03390,5,2024-10-31,940,61,Medium Value
CUST03391,3,2023-12-16,230,381,Medium Value
CUST03392,5,2024-01-01,725,365,Medium Value
CUST03393,2,2023-06-25,800,555,Low Value
CUST03394,6,2024-10-30,1075,62,Medium Value
CUST03395,3,2024-11-28,925,33,Medium Value
CUST03396,9,2023-12-25,2420,372,Medium Value
CUST03397,5,2024-05-10,7280,235,High Value
CUST03398,4,2024-12-28,2065,3,Medium Value
CUST03399,2,2023-05-13,3640,598,Medium Value
CUST03400,6,2024-07-03,3780,181,High Value
CUST03401,5,2024-04-10,6645,265,High Value
CUST03402,3,2024-03-11,2205,295,Medium Value
CUST03403,2,2023-11-22,410,405,Low Value
CUST03404,6,2024-08-20,4090,133,High Value
CUST03405,3,2024-09-15,1990,107,Medium Value
CUST03406,5,2024-01-04,5510,362,High Value
CUST03407,4,2024-01-26,1115,340,Medium Value
CUST03408,2,2024-07-08,1650,176,Medium Value
CUST03409,2,2023-11-06,255,421,Low Value
CUST03410,4,2024-06-10,4350,204,Medium Value
CUST03411,4,2024-12-26,1945,5,Medium Value
CUST03413,1,2024-03-09,75,297,Low Value
CUST03414,4,2024-06-03,2200,211,Medium Value
CUST03415,7,2024-07-20,5710,164,High Value
CUST03417,5,2024-06-25,1765,189,Medium Value
CUST03418,2,2024-12-18,360,13,Low Value
CUST03419,6,2024-05-22,8795,223,High Value
CUST03420,2,2024-07-20,200,164,Low Value
CUST03421,4,2024-06-22,2225,192,Medium Value
CUST03422,2,2024-12-09,1640,22,Medium Value
CUST03423,1,2024-01-25,220,341,Low Value
CUST03424,2,2023-05-25,430,586,Low Value
CUST03425,3,2024-05-20,1070,225,Medium Value
CUST03426,4,2024-09-03,1855,119,Medium Value
CUST03427,4,2024-04-24,1180,251,Medium Value
CUST03428,5,2024-09-23,4070,99,High Value
CUST03429,4,2024-11-04,970,57,Medium Value
CUST03430,2,2024-09-06,1620,116,Medium Value
CUST03431,1,2024-07-23,200,161,Low Value
CUST03432,5,2024-09-03,5225,119,High Value
CUST03433,7,2024-11-24,3545,37,High Value
CUST03434,2,2023-11-14,580,413,Low Value
CUST03435,2,2023-11-19,1350,408,Medium Value
CUST03436,7,2024-12-18,2515,13,Medium Value
CUST03437,3,2024-07-01,470,183,Medium Value
CUST03438,1,2024-06-06,2000,208,Medium Value
CUST03440,1,2022-03-07,140,1030,Low Value
CUST03441,3,2024-12-31,4340,0,Medium Value
CUST03442,4,2024-12-01,590,30,Medium Value
CUST03444,3,2024-11-06,435,55,Medium Value
CUST03445,4,2024-05-29,795,216,Medium Value
CUST03447,3,2024-11-27,4550,34,Medium Value
CUST03448,4,2024-07-03,1255,181,Medium Value
CUST03449,3,2024-01-18,990,348,Medium Value
CUST03450,2,2024-07-23,770,161,Low Value
CUST03451,3,2024-12-01,325,30,Medium Value
CUST03452,2,2024-12-15,260,16,Low Value
CUST03453,4,2023-05-10,1495,601,Medium Value
CUST03455,3,2024-08-31,585,122,Medium Value
CUST03456,2,2023-11-18,1640,409,Medium Value
CUST03457,3,2023-11-30,5255,397,Medium Value
CUST03458,6,2024-06-03,4690,211,High Value
CUST03459,2,2024-03-04,200,302,Low Value
CUST03460,4,2023-07-24,6960,526,Medium Value
CUST03461,2,2023-11-17,3400,410,Medium Value
CUST03462,3,2022-06-12,6300,933,Medium Value
CUST03463,4,2023-10-10,3475,448,Medium Value
CUST03464,3,2024-08-09,265,144,Medium Value
CUST03466,4,2024-05-11,1340,234,Medium Value
CUST03467,4,2024-12-12,880,19,Medium Value
CUST03468,1,2023-02-05,1200,695,Low Value
CUST03469,5,2024-12-11,1260,20,Medium Value
CUST03470,6,2024-09-06,9650,116,High Value
CUST03472,2,2023-12-06,775,391,Low Value
CUST03473,1,2022-12-31,2500,731,Medium Value
CUST03474,3,2024-02-23,1295,312,Medium Value
CUST03475,5,2024-12-06,980,25,Medium Value
CUST03476,4,2024-07-23,1700,161,Medium Value
CUST03477,3,2024-03-28,290,278,Medium Value
CUST03478,7,2023-02-04,1945,696,Medium Value
CUST03479,2,2024-08-12,2300,141,Medium Value
CUST03480,3,2024-10-01,1110,91,Medium Value
CUST03481,2,2023-06-09,1825,571,Medium Value
CUST03482,2,2024-10-06,3230,86,Medium Value
CUST03483,2,2023-12-27,3645,370,Medium Value
CUST03484,5,2024-02-04,1240,331,Medium Value
CUST03485,2,2023-04-29,435,612,Low Value
CUST03486,5,2024-09-19,785,103,Medium Value
CUST03487,5,2024-07-12,4715,172,High Value
CUST03488,5,2024-02-12,6425,323,High Value
CUST03489,5,2024-11-30,2080,31,Medium Value
CUST03490,1,2022-12-07,80,755,Low Value
CUST03491,6,2024-07-16,2340,168,Medium Value
CUST03492,3,2024-12-07,1735,24,Medium Value
CUST03493,3,2024-09-20,570,102,Medium Value
CUST03494,3,2024-11-22,430,39,Medium Value
CUST03495,4,2024-07-07,550,177,Medium Value
CUST03496,3,2024-10-24,530,68,Medium Value
CUST03497,5,2024-12-06,3495,25,High Value
CUST03498,2,2023-05-23,2440,588,Medium Value
CUST03499,3,2023-11-15,350,412,Medium Value
CUST03500,2,2024-11-22,310,39,Low Value
