InvoiceID,CustomerID,InvoiceDate,ProductName,Category,UnitPrice,Quantity,Revenue,Country,Status
INV000324,CUST01152,2024-12-31,Running Shoes,Sports,110,1,110,Netherlands,Completed
INV000325,CUST01763,2024-10-11,Coffee Maker,Home,80,1,80,USA,Completed
INV000326,CUST02372,2022-08-08,Tennis Racket,Sports,150,5,750,Germany,Completed
INV000327,CUST03065,2022-10-02,Blender,Home,60,1,60,France,Completed
INV000328,CUST02879,2022-11-29,Blender,Home,60,1,60,USA,Completed
INV000329,CUST03325,2023-08-28,Jeans,Fashion,60,5,300,USA,Completed
INV000330,CUST03110,2024-05-25,Headphones,Electronics,150,1,150,Germany,Completed
INV000331,CUST02955,2022-10-15,T-Shirt,Fashion,25,3,75,Germany,Completed
INV000332,CUST02829,2023-04-28,Vacuum,Home,350,5,0,Germany,Cancelled
INV000333,CUST02071,2022-01-24,Blender,Home,60,1,60,USA,Completed
INV000334,CUST02256,2024-08-11,Tennis Racket,Sports,150,3,450,Netherlands,Completed
INV000335,CUST02505,2023-08-28,Jeans,Fashion,60,2,120,Sweden,Completed
INV000336,CUST02863,2022-11-10,Business Guide,Books,35,4,0,USA,Cancelled
INV000337,CUST03201,2024-08-22,Jeans,Fashion,60,5,300,USA,Completed
INV000338,CUST02829,2024-12-12,Coffee Maker,Home,80,5,400,Sweden,Completed
INV000339,CUST03243,2022-05-07,Dress,Fashion,110,5,550,Sweden,Completed
INV000340,CUST02343,2022-12-03,Yoga Mat,Sports,30,2,0,Sweden,Cancelled
INV000341,CUST01372,2024-09-28,Yoga Mat,Sports,30,4,120,Sweden,Completed
INV000342,CUST02701,2024-11-17,Python Book,Books,45,5,225,France,Completed
INV000343,CUST01089,2023-09-24,Coffee Maker,Home,80,2,0,France,Cancelled
INV000344,CUST01185,2022-05-30,Coffee Maker,Home,80,5,400,France,Completed
INV000345,CUST02933,2022-05-22,Lamp,Home,45,2,90,United Kingdom,Completed
INV000346,CUST02533,2024-05-10,Dumbbells,Sports,50,4,200,France,Completed
INV000347,CUST02424,2022-09-30,Dress,Fashion,110,4,0,United Kingdom,Cancelled
INV000348,CUST01912,2022-09-18,Tablet,Electronics,500,4,0,United Kingdom,Cancelled
INV000349,CUST03178,2024-05-18,Jeans,Fashion,60,4,240,France,Completed
INV000350,CUST02129,2022-11-14,Laptop,Electronics,1200,4,0,Netherlands,Cancelled
INV000351,CUST01985,2022-02-02,Laptop,Electronics,1200,5,6000,Netherlands,Completed
INV000352,CUST03448,2024-07-03,Smartphone,Electronics,800,1,800,USA,Completed
INV000353,CUST01959,2024-06-17,T-Shirt,Fashion,25,2,0,Sweden,Cancelled
INV000354,CUST01959,2023-08-16,Business Guide,Books,35,5,0,USA,Cancelled
INV000355,CUST01970,2023-10-19,Dress,Fashion,110,2,220,Germany,Completed
INV000356,CUST02127,2023-09-08,Self Help,Books,25,2,50,United Kingdom,Completed
INV000357,CUST01192,2024-10-12,Tennis Racket,Sports,150,3,450,Germany,Completed
INV000358,CUST01611,2024-04-16,Running Shoes,Sports,110,5,550,Germany,Completed
INV000359,CUST01923,2023-05-09,Shoes,Fashion,90,1,0,Germany,Cancelled
INV000360,CUST02706,2024-04-25,Data Science,Books,55,4,220,Sweden,Completed
INV000361,CUST01832,2023-06-07,Headphones,Electronics,150,3,450,Germany,Completed
INV000362,CUST01211,2023-01-26,Tennis Racket,Sports,150,5,750,Germany,Completed
INV000363,CUST01770,2022-05-30,Data Science,Books,55,4,220,Sweden,Completed
INV000364,CUST02241,2023-11-13,Jeans,Fashion,60,1,60,United Kingdom,Completed
INV000365,CUST03475,2023-05-12,Shoes,Fashion,90,2,0,USA,Cancelled
INV000366,CUST02159,2023-10-21,Tennis Racket,Sports,150,3,450,France,Completed
INV000367,CUST02473,2023-06-20,Dumbbells,Sports,50,1,50,Sweden,Completed
INV000368,CUST01832,2023-10-18,Lamp,Home,45,1,0,Germany,Cancelled
INV000369,CUST01597,2023-03-30,Pillow,Home,35,5,0,United Kingdom,Cancelled
INV000370,CUST02209,2024-05-05,Jacket,Fashion,120,2,240,Netherlands,Completed
INV000371,CUST03045,2023-05-19,Vacuum,Home,350,4,1400,Sweden,Completed
INV000372,CUST01689,2024-08-01,Blender,Home,60,2,0,USA,Cancelled
INV000373,CUST01753,2024-09-27,Smart Watch,Electronics,300,1,300,Sweden,Completed
INV000374,CUST01026,2022-04-10,Jeans,Fashion,60,1,60,France,Completed
INV000375,CUST01895,2022-01-19,Bicycle,Sports,400,1,0,Sweden,Cancelled
INV000376,CUST02998,2024-09-16,Smart Watch,Electronics,300,5,1500,United Kingdom,Completed
INV000377,CUST01068,2022-01-25,Pillow,Home,35,3,105,Sweden,Completed
INV000378,CUST02763,2024-10-25,Laptop,Electronics,1200,5,6000,Netherlands,Completed
INV000379,CUST01786,2023-05-09,Business Guide,Books,35,3,105,Sweden,Completed
INV000380,CUST01323,2024-03-23,Dumbbells,Sports,50,5,250,Germany,Completed
INV000381,CUST02228,2023-04-08,Laptop,Electronics,1200,1,1200,USA,Completed
INV000382,CUST02544,2024-02-16,Yoga Mat,Sports,30,1,30,Sweden,Completed
INV000383,CUST03047,2022-06-19,Pillow,Home,35,1,0,France,Cancelled
INV000384,CUST01941,2022-03-29,Fiction Novel,Books,20,3,60,Netherlands,Completed
INV000385,CUST02148,2022-06-02,Python Book,Books,45,2,90,Sweden,Completed
INV000386,CUST01848,2022-02-02,Shoes,Fashion,90,1,90,Sweden,Completed
INV000387,CUST03309,2022-11-29,Fiction Novel,Books,20,5,100,Netherlands,Completed
INV000388,CUST01573,2024-02-26,Smart Watch,Electronics,300,3,900,USA,Completed
INV000389,CUST02790,2022-07-20,Tablet,Electronics,500,5,0,Netherlands,Cancelled
INV000390,CUST02336,2024-03-23,Lamp,Home,45,4,180,United Kingdom,Completed
INV000391,CUST03265,2023-12-30,Running Shoes,Sports,110,5,550,France,Completed
INV000392,CUST02209,2022-06-25,Laptop,Electronics,1200,3,3600,Netherlands,Completed
INV000393,CUST01631,2024-02-18,Bicycle,Sports,400,3,1200,USA,Completed
INV000394,CUST01021,2022-07-07,Bicycle,Sports,400,3,1200,Germany,Completed
INV000395,CUST01357,2022-09-29,Dumbbells,Sports,50,5,0,Netherlands,Cancelled
INV000396,CUST02671,2024-11-15,Laptop,Electronics,1200,3,0,United Kingdom,Cancelled
INV000397,CUST03445,2022-07-10,Lamp,Home,45,1,45,Sweden,Completed
INV000398,CUST02588,2024-04-27,Data Science,Books,55,5,0,United Kingdom,Cancelled
INV000399,CUST02559,2022-12-14,Jacket,Fashion,120,3,360,Netherlands,Completed
INV000400,CUST01597,2024-10-06,Shoes,Fashion,90,3,270,United Kingdom,Completed
INV000401,CUST02983,2023-09-06,Vacuum,Home,350,2,700,United Kingdom,Completed
INV000402,CUST02875,2023-02-05,Jacket,Fashion,120,1,120,United Kingdom,Completed
INV000403,CUST02556,2023-11-12,Bicycle,Sports,400,4,0,Germany,Cancelled
INV000404,CUST02230,2022-10-06,Data Science,Books,55,4,220,Germany,Completed
INV000405,CUST02631,2022-12-30,Lamp,Home,45,5,225,Germany,Completed
INV000406,CUST02540,2023-10-30,Bicycle,Sports,400,1,0,Germany,Cancelled
INV000407,CUST03425,2023-02-14,Dress,Fashion,110,1,110,Sweden,Completed
INV000408,CUST02795,2023-03-06,Headphones,Electronics,150,4,600,Germany,Completed
INV000409,CUST01991,2023-09-13,Shoes,Fashion,90,4,360,Germany,Completed
INV000410,CUST03449,2024-07-08,Fiction Novel,Books,20,5,0,France,Cancelled
INV000411,CUST03226,2024-05-06,Pillow,Home,35,5,175,United Kingdom,Completed
INV000412,CUST02016,2022-08-12,Blender,Home,60,5,300,USA,Completed
INV000413,CUST02358,2024-03-29,Laptop,Electronics,1200,1,1200,France,Completed
INV000414,CUST03091,2023-03-31,Self Help,Books,25,5,0,USA,Cancelled
INV000415,CUST02825,2023-03-29,Dumbbells,Sports,50,5,0,Germany,Cancelled
INV000416,CUST02412,2022-11-05,Yoga Mat,Sports,30,3,90,United Kingdom,Completed
INV000417,CUST01475,2022-06-25,Jacket,Fashion,120,3,360,USA,Completed
INV000418,CUST01847,2024-07-21,Bicycle,Sports,400,4,1600,Sweden,Completed
INV000419,CUST02853,2024-06-16,Tablet,Electronics,500,1,500,Germany,Completed
INV000420,CUST02405,2022-02-16,Smartphone,Electronics,800,2,0,USA,Cancelled
INV000421,CUST03260,2022-12-24,Pillow,Home,35,4,140,Netherlands,Completed
INV000422,CUST02659,2023-04-20,Jeans,Fashion,60,4,240,USA,Completed
INV000423,CUST01808,2022-03-01,Fiction Novel,Books,20,4,80,France,Completed
INV000424,CUST01842,2023-03-16,Smart Watch,Electronics,300,1,0,Germany,Cancelled
INV000425,CUST02498,2023-01-18,Shoes,Fashion,90,1,90,Germany,Completed
INV000426,CUST03161,2024-09-29,Pillow,Home,35,4,0,USA,Cancelled
INV000427,CUST03404,2024-03-14,Vacuum,Home,350,4,0,United Kingdom,Cancelled
INV000428,CUST02218,2022-12-20,Python Book,Books,45,2,90,Sweden,Completed
INV000429,CUST01977,2022-08-30,Smartphone,Electronics,800,3,2400,Germany,Completed
INV000430,CUST02591,2024-11-12,Data Science,Books,55,5,275,France,Completed
INV000431,CUST01760,2024-05-16,Data Science,Books,55,5,275,France,Completed
INV000432,CUST02183,2024-09-29,Jacket,Fashion,120,4,0,Netherlands,Cancelled
INV000433,CUST02470,2022-04-20,Running Shoes,Sports,110,2,220,United Kingdom,Completed
INV000434,CUST03027,2024-11-01,Dumbbells,Sports,50,4,200,France,Completed
INV000435,CUST01338,2022-12-09,Smartphone,Electronics,800,3,2400,Sweden,Completed
INV000436,CUST01920,2023-07-17,Blender,Home,60,4,0,Sweden,Cancelled
INV000437,CUST03251,2024-10-11,Smart Watch,Electronics,300,1,300,Sweden,Completed
INV000438,CUST03220,2024-01-22,Tennis Racket,Sports,150,2,300,United Kingdom,Completed
INV000439,CUST02013,2022-07-29,Headphones,Electronics,150,3,450,Germany,Completed
INV000440,CUST02798,2022-06-28,Jeans,Fashion,60,5,300,United Kingdom,Completed
INV000441,CUST01679,2024-05-26,Jeans,Fashion,60,2,120,Sweden,Completed
INV000442,CUST03180,2023-12-20,Self Help,Books,25,2,50,Germany,Completed
INV000443,CUST02185,2023-08-23,Pillow,Home,35,1,35,Sweden,Completed
INV000444,CUST01242,2024-04-22,Jeans,Fashion,60,2,120,Germany,Completed
INV000445,CUST02013,2023-10-22,Dumbbells,Sports,50,2,0,USA,Cancelled
INV000446,CUST02696,2023-07-05,Yoga Mat,Sports,30,1,30,France,Completed
INV000447,CUST02139,2024-11-21,Lamp,Home,45,4,180,USA,Completed
INV000448,CUST01381,2022-01-06,Bicycle,Sports,400,1,0,USA,Cancelled
INV000449,CUST01892,2024-03-25,Shoes,Fashion,90,3,270,France,Completed
INV000450,CUST02383,2023-08-04,Data Science,Books,55,5,275,Sweden,Completed
INV000451,CUST01198,2023-12-05,Headphones,Electronics,150,1,150,United Kingdom,Completed
INV000452,CUST02807,2022-11-20,Headphones,Electronics,150,2,300,France,Completed
INV000453,CUST01651,2023-09-11,Tablet,Electronics,500,3,1500,Germany,Completed
INV000454,CUST01677,2024-02-01,Bicycle,Sports,400,2,800,United Kingdom,Completed
INV000455,CUST01389,2022-07-06,Shoes,Fashion,90,1,90,United Kingdom,Completed
INV000456,CUST03127,2023-04-09,Yoga Mat,Sports,30,1,30,USA,Completed
INV000457,CUST02729,2022-09-04,Shoes,Fashion,90,1,90,USA,Completed
INV000458,CUST01365,2024-02-24,Laptop,Electronics,1200,3,3600,USA,Completed
INV000459,CUST01561,2023-09-05,Jeans,Fashion,60,1,0,France,Cancelled
INV000460,CUST03499,2022-01-18,Shoes,Fashion,90,3,270,USA,Completed
INV000461,CUST02686,2022-11-07,Running Shoes,Sports,110,1,110,Sweden,Completed
INV000462,CUST01504,2022-10-14,Bicycle,Sports,400,4,1600,Sweden,Completed
INV000463,CUST02014,2022-10-14,Smartphone,Electronics,800,5,0,Germany,Cancelled
INV000464,CUST01109,2023-08-07,Blender,Home,60,5,0,USA,Cancelled
INV000465,CUST01772,2024-11-09,Bicycle,Sports,400,1,400,USA,Completed
INV000466,CUST02580,2024-10-10,Shoes,Fashion,90,5,450,United Kingdom,Completed
INV000467,CUST01049,2024-12-17,Blender,Home,60,4,0,Germany,Cancelled
INV000468,CUST02496,2024-05-11,Shoes,Fashion,90,1,90,Sweden,Completed
INV000469,CUST01056,2022-05-19,T-Shirt,Fashion,25,1,25,Germany,Completed
INV000470,CUST02173,2024-11-03,Fiction Novel,Books,20,4,80,USA,Completed
INV000471,CUST03197,2022-06-18,Data Science,Books,55,3,165,Sweden,Completed
INV000472,CUST01323,2023-09-27,Jeans,Fashion,60,5,300,Sweden,Completed
INV000473,CUST03402,2024-03-11,Tablet,Electronics,500,4,2000,USA,Completed
INV000474,CUST02001,2022-04-29,Yoga Mat,Sports,30,4,0,United Kingdom,Cancelled
INV000475,CUST02266,2022-04-23,T-Shirt,Fashion,25,1,25,USA,Completed
INV000476,CUST01671,2022-01-24,Pillow,Home,35,5,175,France,Completed
INV000477,CUST02523,2022-12-08,Coffee Maker,Home,80,1,80,Netherlands,Completed
INV000478,CUST02114,2024-05-29,Tablet,Electronics,500,5,2500,Sweden,Completed
INV000479,CUST02864,2024-10-13,Coffee Maker,Home,80,4,0,Sweden,Cancelled
INV000480,CUST02506,2022-12-08,Coffee Maker,Home,80,5,400,Netherlands,Completed
INV000481,CUST03084,2023-04-13,Laptop,Electronics,1200,2,2400,United Kingdom,Completed
INV000482,CUST02490,2024-08-24,Jeans,Fashion,60,1,0,France,Cancelled
INV000483,CUST01919,2024-05-08,Shoes,Fashion,90,3,270,Germany,Completed
INV000484,CUST03341,2022-06-09,Smart Watch,Electronics,300,1,300,Germany,Completed
INV000485,CUST03112,2023-04-03,Yoga Mat,Sports,30,4,120,United Kingdom,Completed
INV000486,CUST02340,2023-09-29,Fiction Novel,Books,20,1,20,United Kingdom,Completed
INV000487,CUST02194,2023-02-15,Pillow,Home,35,2,70,Sweden,Completed
INV000488,CUST03423,2024-01-25,Dress,Fashion,110,2,220,France,Completed
INV000489,CUST02679,2022-01-14,Dress,Fashion,110,3,330,United Kingdom,Completed
INV000490,CUST01005,2023-11-18,Bicycle,Sports,400,1,400,USA,Completed
INV000491,CUST01975,2024-12-21,Yoga Mat,Sports,30,2,60,France,Completed
INV000492,CUST01179,2022-07-10,Fiction Novel,Books,20,3,60,Netherlands,Completed
INV000493,CUST03378,2022-06-23,Data Science,Books,55,4,220,United Kingdom,Completed
INV000494,CUST02781,2022-05-08,Jeans,Fashion,60,3,180,USA,Completed
INV000495,CUST02609,2023-10-08,Vacuum,Home,350,4,1400,USA,Completed
INV000496,CUST01305,2023-04-24,Dress,Fashion,110,1,110,Netherlands,Completed
INV000497,CUST01673,2022-08-05,Bicycle,Sports,400,4,1600,France,Completed
INV000498,CUST01850,2024-01-04,Lamp,Home,45,3,135,France,Completed
INV000499,CUST01645,2022-07-05,Pillow,Home,35,1,35,USA,Completed
INV000500,CUST01607,2023-11-03,Jacket,Fashion,120,4,0,United Kingdom,Cancelled
INV000501,CUST02224,2022-04-11,T-Shirt,Fashion,25,4,100,Germany,Completed
INV000502,CUST01387,2023-05-27,Smartphone,Electronics,800,1,800,France,Completed
INV000503,CUST01910,2022-05-07,Shoes,Fashion,90,3,270,Netherlands,Completed
INV000504,CUST01307,2023-06-15,Smartphone,Electronics,800,4,3200,United Kingdom,Completed
INV000505,CUST02358,2022-07-08,Headphones,Electronics,150,1,150,United Kingdom,Completed
INV000506,CUST02617,2024-06-06,Headphones,Electronics,150,4,600,France,Completed
INV000507,CUST01879,2023-12-26,Vacuum,Home,350,4,1400,Netherlands,Completed
INV000508,CUST02006,2022-03-12,Lamp,Home,45,4,0,USA,Cancelled
INV000509,CUST01249,2024-09-08,Lamp,Home,45,2,90,United Kingdom,Completed
INV000510,CUST03153,2023-02-13,Python Book,Books,45,4,180,Netherlands,Completed
INV000511,CUST03230,2024-09-09,Pillow,Home,35,5,175,France,Completed
INV000512,CUST02107,2024-03-06,Tablet,Electronics,500,5,2500,Netherlands,Completed
INV000513,CUST02150,2022-03-02,Tennis Racket,Sports,150,3,0,United Kingdom,Cancelled
INV000514,CUST01653,2023-04-22,Jeans,Fashion,60,3,0,United Kingdom,Cancelled
INV000515,CUST01898,2022-04-25,Bicycle,Sports,400,2,800,Sweden,Completed
INV000516,CUST03426,2023-04-30,Pillow,Home,35,1,35,Germany,Completed
INV000517,CUST03306,2022-10-19,Tennis Racket,Sports,150,3,450,Netherlands,Completed
INV000518,CUST01155,2024-10-01,Smartphone,Electronics,800,5,4000,United Kingdom,Completed
INV000519,CUST03156,2022-02-10,Tablet,Electronics,500,5,2500,France,Completed
INV000520,CUST02395,2022-09-25,Jacket,Fashion,120,1,120,USA,Completed
INV000521,CUST03402,2022-10-30,T-Shirt,Fashion,25,5,125,USA,Completed
INV000522,CUST02530,2022-05-29,Tennis Racket,Sports,150,1,150,USA,Completed
INV000523,CUST02321,2023-09-11,Shoes,Fashion,90,4,360,Netherlands,Completed
INV000524,CUST03301,2022-12-23,Business Guide,Books,35,2,0,USA,Cancelled
INV000525,CUST02549,2022-12-26,Blender,Home,60,2,120,Germany,Completed
INV000526,CUST03324,2024-03-12,Dress,Fashion,110,3,0,United Kingdom,Cancelled
INV000527,CUST03316,2023-03-29,Running Shoes,Sports,110,3,330,United Kingdom,Completed
INV000528,CUST02420,2023-05-03,T-Shirt,Fashion,25,3,75,Germany,Completed
INV000529,CUST02086,2022-01-24,T-Shirt,Fashion,25,3,75,Netherlands,Completed
INV000530,CUST01005,2022-08-10,Dumbbells,Sports,50,4,200,United Kingdom,Completed
INV000531,CUST03019,2024-04-27,Pillow,Home,35,4,140,France,Completed
INV000532,CUST03367,2024-09-08,Jeans,Fashion,60,4,240,USA,Completed
INV000533,CUST02207,2022-03-10,Vacuum,Home,350,1,350,United Kingdom,Completed
INV000534,CUST01696,2023-12-02,T-Shirt,Fashion,25,5,125,France,Completed
INV000535,CUST03433,2023-11-24,Yoga Mat,Sports,30,4,120,Sweden,Completed
INV000536,CUST01643,2024-06-08,Tablet,Electronics,500,2,1000,United Kingdom,Completed
INV000537,CUST03269,2024-04-18,Business Guide,Books,35,3,105,USA,Completed
INV000538,CUST01392,2023-05-02,Tennis Racket,Sports,150,5,750,United Kingdom,Completed
INV000539,CUST01223,2022-11-11,Headphones,Electronics,150,1,150,Germany,Completed
INV000540,CUST01817,2024-09-10,Smartphone,Electronics,800,2,1600,United Kingdom,Completed
INV000541,CUST02939,2022-06-17,Lamp,Home,45,4,180,United Kingdom,Completed
INV000542,CUST01373,2023-06-27,Fiction Novel,Books,20,2,40,USA,Completed
INV000543,CUST02513,2024-02-21,Yoga Mat,Sports,30,3,90,Netherlands,Completed
INV000544,CUST02078,2024-08-10,Pillow,Home,35,1,35,Netherlands,Completed
INV000545,CUST01351,2022-07-18,Pillow,Home,35,4,0,USA,Cancelled
INV000546,CUST03267,2023-04-11,Tennis Racket,Sports,150,4,0,United Kingdom,Cancelled
INV000547,CUST03345,2024-08-30,Bicycle,Sports,400,1,400,Netherlands,Completed
INV000548,CUST03056,2022-03-13,Self Help,Books,25,5,125,Sweden,Completed
INV000549,CUST02839,2022-09-04,Jeans,Fashion,60,2,120,Netherlands,Completed
INV000550,CUST02734,2022-03-29,Running Shoes,Sports,110,2,0,United Kingdom,Cancelled
INV000551,CUST02309,2023-06-13,Laptop,Electronics,1200,4,0,USA,Cancelled
INV000552,CUST03261,2024-03-24,Pillow,Home,35,4,140,Germany,Completed
INV000553,CUST02718,2024-12-06,Running Shoes,Sports,110,2,0,United Kingdom,Cancelled
INV000554,CUST01432,2022-07-25,Tablet,Electronics,500,5,2500,Sweden,Completed
INV000555,CUST02081,2024-04-21,Tennis Racket,Sports,150,5,750,France,Completed
INV000556,CUST01705,2022-03-18,Running Shoes,Sports,110,5,0,Germany,Cancelled
INV000557,CUST01158,2024-04-02,Blender,Home,60,1,60,France,Completed
INV000558,CUST02525,2023-07-05,Vacuum,Home,350,3,1050,United Kingdom,Completed
INV000559,CUST01402,2024-10-03,Jacket,Fashion,120,4,480,Netherlands,Completed
INV000560,CUST02707,2023-07-06,Smartphone,Electronics,800,4,3200,Sweden,Completed
INV000561,CUST02984,2024-04-13,Coffee Maker,Home,80,5,400,Sweden,Completed
INV000562,CUST02274,2022-05-15,Fiction Novel,Books,20,2,0,USA,Cancelled
INV000563,CUST01711,2022-03-01,T-Shirt,Fashion,25,2,50,Netherlands,Completed
INV000564,CUST01207,2024-07-23,Jacket,Fashion,120,3,360,Germany,Completed
INV000565,CUST02625,2024-10-31,Laptop,Electronics,1200,2,2400,USA,Completed
INV000566,CUST03433,2024-09-28,Shoes,Fashion,90,5,0,France,Cancelled
INV000567,CUST02410,2023-12-18,Coffee Maker,Home,80,3,240,Netherlands,Completed
INV000568,CUST01203,2024-03-02,Data Science,Books,55,2,110,Netherlands,Completed
INV000569,CUST02102,2023-02-28,Tennis Racket,Sports,150,1,150,USA,Completed
INV000570,CUST01541,2024-08-28,Dress,Fashion,110,1,110,USA,Completed
INV000571,CUST03491,2023-06-01,Lamp,Home,45,4,180,Germany,Completed
INV000572,CUST02032,2024-07-29,Bicycle,Sports,400,5,0,Netherlands,Cancelled
INV000573,CUST03394,2024-03-24,Smart Watch,Electronics,300,3,0,United Kingdom,Cancelled
INV000574,CUST02222,2023-08-02,Headphones,Electronics,150,1,150,USA,Completed
INV000575,CUST02331,2023-07-21,Vacuum,Home,350,2,700,Germany,Completed
INV000576,CUST01984,2024-11-25,Fiction Novel,Books,20,3,60,United Kingdom,Completed
INV000577,CUST03037,2022-02-22,Lamp,Home,45,4,180,Germany,Completed
INV000578,CUST03388,2022-03-14,Data Science,Books,55,3,165,USA,Completed
INV000579,CUST02948,2024-12-30,Pillow,Home,35,3,105,USA,Completed
INV000580,CUST02203,2023-01-06,Running Shoes,Sports,110,3,0,United Kingdom,Cancelled
INV000581,CUST02374,2023-01-10,Smartphone,Electronics,800,3,2400,USA,Completed
INV000582,CUST02722,2023-09-21,Vacuum,Home,350,5,1750,Germany,Completed
INV000583,CUST01482,2024-08-07,Smart Watch,Electronics,300,5,0,France,Cancelled
INV000584,CUST02934,2022-05-26,Python Book,Books,45,4,0,Netherlands,Cancelled
INV000585,CUST02692,2023-09-04,Jeans,Fashion,60,2,120,United Kingdom,Completed
INV000586,CUST03332,2024-04-18,Jacket,Fashion,120,2,240,France,Completed
INV000587,CUST02362,2024-09-25,Jacket,Fashion,120,1,120,USA,Completed
INV000588,CUST02120,2024-07-14,Dress,Fashion,110,2,220,Netherlands,Completed
INV000589,CUST01530,2022-06-30,Dumbbells,Sports,50,4,200,Sweden,Completed
INV000590,CUST02570,2024-09-04,Smart Watch,Electronics,300,2,600,United Kingdom,Completed
INV000591,CUST02319,2022-01-29,T-Shirt,Fashion,25,1,25,Sweden,Completed
INV000592,CUST02410,2023-04-09,T-Shirt,Fashion,25,4,0,Germany,Cancelled
INV000593,CUST01684,2023-09-19,Tablet,Electronics,500,3,1500,United Kingdom,Completed
